Column1,State,Year,Source,ItemNum,LineItem,Amount
2108,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,5887714.64
564,OH,2018,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH2018%5B101ES%5D%2BNarr.pdf,i,Total recipient share required,609301
2110,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,959913
2111,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,0
2112,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,201902.24
2113,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2114,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0.01
2115,NE,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NE%202020%20ES%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,201902.23
2116,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,20740675
2117,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,0
2118,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,20740675
2119,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,20740675
2120,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,1386086.25
2121,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,12427.2
2122,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,1398513.45
2123,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,19342161.55
1389,OH,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH2019%5B101ES%5DRevised.pdf,i,Total recipient share required,609301
2125,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,0
2126,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,2684517
2127,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,383460.72
2128,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2129,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0.01
2130,NJ,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NJ%202020%20ES%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,383460.71
2131,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,9083287
2132,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,1658454.36
2133,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,7424832.64
2134,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,9083287
2135,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,1658454.36
2136,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,40203.31
2137,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,1698657.67
2138,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,7384629.33
2169,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,i,Total recipient share required,3353523
2140,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,973886
2141,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,201113
2142,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,147937.5
2143,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2144,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0.01
2145,NV,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NV%202020%20ES%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,147937.49
2146,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,a,Cash Receipts,41431856
2147,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,b,Cash Disbursements,11836838.08
2148,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,c,Cash on Hand,29595017.92
2149,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,d,Total Federal funds authorized,41431856
2150,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,e,Federal share of expenditures,11836838.08
2151,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,f,Federal share of unliquidated obligations,0
2152,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,g,Total Federal share,11836838.08
2153,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,h,Unobligated balance of Federal funds,29595017.92
2919,OH,2021,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/FY21%20Annual%20FFR/OH_2021%20ES%20Annual%20Financial%20and%20Progress%20Report.pdf,i,Total recipient share required,3353523
2155,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,j,Recipient share of expenditures,933664.42
2156,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,k,Remaining recipient share to be provided,4430159.58
2157,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,l,Total Federal share of program income earned,673535.09
2158,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,m,Program income expended in accordance with the deduction alternative,0
2159,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,n,Program income expended in accordance with the addition alternative,0.01
2160,NY,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/NY%202020%20ES%20Financial%20and%20Progress%20Report.pdf,o,Unexpended program income,673535.09
2161,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,a,Cash Receipts,25907133
2162,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,b,Cash Disbursements,12389548.43
2163,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,c,Cash on Hand,13517584.57
2164,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,d,Total Federal funds authorized,25907133
2165,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,e,Federal share of expenditures,12389548.43
2166,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,f,Federal share of unliquidated obligations,3078089.6
2167,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,g,Total Federal share,15467638.03
2168,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,h,Unobligated balance of Federal funds,10439494.97
579,OK,2018,https://www.eac.gov/sites/default/files/havaffr/Oklahoma2018ES_FFR.pdf,i,Total recipient share required,259801
2170,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,j,Recipient share of expenditures,3353523
2171,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,k,Remaining recipient share to be provided,0
2172,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,l,Total Federal share of program income earned,468848.72
2173,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,m,Program income expended in accordance with the deduction alternative,0
2174,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,n,Program income expended in accordance with the addition alternative,228945.56
2175,OH,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OH%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,o,Unexpended program income,239903.16
2176,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,a,Cash Receipts,11036835
2177,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,b,Cash Disbursements,1001673.04
2178,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,c,Cash on Hand,10035161.96
2179,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,d,Total Federal funds authorized,11036835
2180,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,e,Federal share of expenditures,1001673.04
2181,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,f,Federal share of unliquidated obligations,0
2182,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,g,Total Federal share,1001673.04
2183,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,h,Unobligated balance of Federal funds,10035161.96
1404,OK,2019,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK2019%5B101ES%5DFFR.pdf,i,Total recipient share required,259001
2185,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,j,Recipient share of expenditures,276636.8
2186,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,k,Remaining recipient share to be provided,1151327.2
2187,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,l,Total Federal share of program income earned,275873.65
2188,OK,2020,https://www.eac.gov/sites/default/files/paymentgrants/Election%20Security/OK%202020%20ES%20Financial%20and%20Progress%20Reports.pdf,m,Program income expended in accordance with the deduction alternative,0
